center_id,truck_id,ETA,actual_arrival,carrier_delay_min
C001,TRK920,2022-11-07 12:00:00,2022-11-07 12:56:00,56
C002,TRK264,2022-11-07 10:00:00,2022-11-07 09:43:00,-17
C003,TRK923,2022-11-07 09:00:00,2022-11-07 08:31:00,-29
C001,TRK582,2022-11-08 06:00:00,2022-11-08 06:07:00,7
C002,TRK190,2022-11-08 10:00:00,2022-11-08 11:21:00,81
C003,TRK327,2022-11-08 06:00:00,2022-11-08 06:37:00,37
C001,TRK723,2022-11-09 08:00:00,2022-11-09 07:50:00,-10
C002,TRK510,2022-11-09 06:00:00,2022-11-09 07:08:00,68
C003,TRK393,2022-11-09 10:00:00,2022-11-09 11:43:00,103
C001,TRK892,2022-11-10 11:00:00,2022-11-10 10:44:00,-16
C002,TRK755,2022-11-10 12:00:00,2022-11-10 12:14:00,14
C003,TRK110,2022-11-10 09:00:00,2022-11-10 10:22:00,82
C001,TRK392,2022-11-11 07:00:00,2022-11-11 08:42:00,102
C002,TRK902,2022-11-11 07:00:00,2022-11-11 06:38:00,-22
C003,TRK628,2022-11-11 10:00:00,2022-11-11 11:40:00,100
C001,TRK729,2022-11-12 11:00:00,2022-11-12 11:29:00,29
C002,TRK468,2022-11-12 07:00:00,2022-11-12 06:39:00,-21
C003,TRK261,2022-11-12 07:00:00,2022-11-12 06:30:00,-30
C001,TRK898,2022-11-13 06:00:00,2022-11-13 06:40:00,40
C002,TRK785,2022-11-13 09:00:00,2022-11-13 10:00:00,60
C003,TRK700,2022-11-13 09:00:00,2022-11-13 10:13:00,73
C001,TRK115,2022-11-14 07:00:00,2022-11-14 08:42:00,102
C002,TRK192,2022-11-14 11:00:00,2022-11-14 10:47:00,-13
C003,TRK843,2022-11-14 10:00:00,2022-11-14 10:42:00,42
C001,TRK696,2022-11-15 12:00:00,2022-11-15 13:53:00,113
C002,TRK935,2022-11-15 08:00:00,2022-11-15 08:58:00,58
C003,TRK720,2022-11-15 08:00:00,2022-11-15 08:27:00,27
C001,TRK513,2022-11-16 07:00:00,2022-11-16 08:26:00,86
C002,TRK367,2022-11-16 10:00:00,2022-11-16 09:31:00,-29
C003,TRK618,2022-11-16 07:00:00,2022-11-16 08:14:00,74
C001,TRK174,2022-11-17 06:00:00,2022-11-17 07:53:00,113
C002,TRK448,2022-11-17 10:00:00,2022-11-17 10:45:00,45
C003,TRK363,2022-11-17 06:00:00,2022-11-17 07:41:00,101
C001,TRK356,2022-11-18 10:00:00,2022-11-18 11:57:00,117
C002,TRK486,2022-11-18 11:00:00,2022-11-18 12:23:00,83
C003,TRK888,2022-11-18 10:00:00,2022-11-18 11:33:00,93
C001,TRK894,2022-11-19 07:00:00,2022-11-19 07:56:00,56
C002,TRK700,2022-11-19 09:00:00,2022-11-19 10:27:00,87
C003,TRK593,2022-11-19 12:00:00,2022-11-19 11:37:00,-23
C001,TRK169,2022-11-20 06:00:00,2022-11-20 06:36:00,36
C002,TRK793,2022-11-20 09:00:00,2022-11-20 09:26:00,26
C003,TRK919,2022-11-20 11:00:00,2022-11-20 11:28:00,28
C001,TRK461,2022-11-21 08:00:00,2022-11-21 09:15:00,75
C002,TRK109,2022-11-21 10:00:00,2022-11-21 11:47:00,107
C003,TRK354,2022-11-21 11:00:00,2022-11-21 11:37:00,37
C001,TRK508,2022-11-22 08:00:00,2022-11-22 07:53:00,-7
C002,TRK177,2022-11-22 11:00:00,2022-11-22 11:57:00,57
C003,TRK587,2022-11-22 10:00:00,2022-11-22 10:15:00,15
C001,TRK323,2022-11-23 08:00:00,2022-11-23 09:00:00,60
C002,TRK287,2022-11-23 10:00:00,2022-11-23 10:38:00,38
C003,TRK610,2022-11-23 11:00:00,2022-11-23 11:18:00,18
C001,TRK340,2022-11-24 11:00:00,2022-11-24 11:21:00,21
C002,TRK993,2022-11-24 11:00:00,2022-11-24 11:31:00,31
C003,TRK334,2022-11-24 08:00:00,2022-11-24 08:22:00,22
C001,TRK956,2022-11-25 07:00:00,2022-11-25 07:33:00,33
C002,TRK259,2022-11-25 10:00:00,2022-11-25 11:01:00,61
C003,TRK222,2022-11-25 12:00:00,2022-11-25 11:57:00,-3
C001,TRK728,2022-11-26 06:00:00,2022-11-26 07:36:00,96
C002,TRK143,2022-11-26 06:00:00,2022-11-26 07:48:00,108
C003,TRK480,2022-11-26 12:00:00,2022-11-26 13:33:00,93
C001,TRK604,2022-11-27 10:00:00,2022-11-27 10:50:00,50
C002,TRK602,2022-11-27 10:00:00,2022-11-27 10:40:00,40
C003,TRK386,2022-11-27 07:00:00,2022-11-27 08:40:00,100
C001,TRK868,2022-11-28 09:00:00,2022-11-28 09:26:00,26
C002,TRK155,2022-11-28 10:00:00,2022-11-28 10:02:00,2
C003,TRK589,2022-11-28 10:00:00,2022-11-28 11:18:00,78
C001,TRK614,2022-11-29 10:00:00,2022-11-29 09:38:00,-22
C002,TRK981,2022-11-29 08:00:00,2022-11-29 09:10:00,70
C003,TRK568,2022-11-29 11:00:00,2022-11-29 11:14:00,14
C001,TRK571,2022-11-30 06:00:00,2022-11-30 07:42:00,102
C002,TRK112,2022-11-30 08:00:00,2022-11-30 07:32:00,-28
C003,TRK488,2022-11-30 11:00:00,2022-11-30 11:23:00,23
C001,TRK433,2022-12-01 10:00:00,2022-12-01 09:55:00,-5
C002,TRK291,2022-12-01 08:00:00,2022-12-01 08:36:00,36
C003,TRK342,2022-12-01 10:00:00,2022-12-01 10:37:00,37
C001,TRK727,2022-12-02 08:00:00,2022-12-02 09:30:00,90
C002,TRK288,2022-12-02 08:00:00,2022-12-02 09:03:00,63
C003,TRK315,2022-12-02 09:00:00,2022-12-02 10:18:00,78
C001,TRK473,2022-12-03 09:00:00,2022-12-03 10:05:00,65
C002,TRK386,2022-12-03 12:00:00,2022-12-03 13:12:00,72
C003,TRK685,2022-12-03 09:00:00,2022-12-03 09:16:00,16
C001,TRK802,2022-12-04 07:00:00,2022-12-04 08:57:00,117
C002,TRK838,2022-12-04 07:00:00,2022-12-04 06:55:00,-5
C003,TRK668,2022-12-04 08:00:00,2022-12-04 08:30:00,30
C001,TRK300,2022-12-05 09:00:00,2022-12-05 10:07:00,67
C002,TRK584,2022-12-05 07:00:00,2022-12-05 07:08:00,8
C003,TRK280,2022-12-05 12:00:00,2022-12-05 11:32:00,-28
C001,TRK237,2022-12-06 09:00:00,2022-12-06 10:37:00,97
C002,TRK646,2022-12-06 12:00:00,2022-12-06 13:42:00,102
C003,TRK904,2022-12-06 11:00:00,2022-12-06 11:50:00,50
C001,TRK356,2022-12-07 09:00:00,2022-12-07 09:46:00,46
C002,TRK148,2022-12-07 10:00:00,2022-12-07 11:55:00,115
C003,TRK807,2022-12-07 09:00:00,2022-12-07 08:55:00,-5
C001,TRK320,2022-12-08 07:00:00,2022-12-08 06:45:00,-15
C002,TRK587,2022-12-08 12:00:00,2022-12-08 12:35:00,35
C003,TRK560,2022-12-08 12:00:00,2022-12-08 11:54:00,-6
C001,TRK366,2022-12-09 11:00:00,2022-12-09 11:55:00,55
C002,TRK673,2022-12-09 08:00:00,2022-12-09 09:02:00,62
C003,TRK452,2022-12-09 10:00:00,2022-12-09 10:35:00,35
C001,TRK224,2022-12-10 06:00:00,2022-12-10 07:15:00,75
C002,TRK690,2022-12-10 08:00:00,2022-12-10 08:20:00,20
C003,TRK278,2022-12-10 10:00:00,2022-12-10 11:47:00,107
C001,TRK463,2022-12-11 12:00:00,2022-12-11 12:42:00,42
C002,TRK599,2022-12-11 08:00:00,2022-12-11 09:40:00,100
C003,TRK180,2022-12-11 12:00:00,2022-12-11 13:24:00,84
C001,TRK574,2022-12-12 09:00:00,2022-12-12 09:43:00,43
C002,TRK989,2022-12-12 11:00:00,2022-12-12 11:07:00,7
C003,TRK531,2022-12-12 07:00:00,2022-12-12 07:56:00,56
C001,TRK514,2022-12-13 11:00:00,2022-12-13 12:56:00,116
C002,TRK181,2022-12-13 12:00:00,2022-12-13 11:48:00,-12
C003,TRK333,2022-12-13 07:00:00,2022-12-13 07:57:00,57
C001,TRK768,2022-12-14 08:00:00,2022-12-14 08:51:00,51
C002,TRK719,2022-12-14 08:00:00,2022-12-14 08:38:00,38
C003,TRK377,2022-12-14 11:00:00,2022-12-14 12:11:00,71
C001,TRK865,2022-12-15 09:00:00,2022-12-15 10:02:00,62
C002,TRK561,2022-12-15 10:00:00,2022-12-15 11:43:00,103
C003,TRK288,2022-12-15 09:00:00,2022-12-15 09:12:00,12
C001,TRK228,2022-12-16 12:00:00,2022-12-16 11:35:00,-25
C002,TRK777,2022-12-16 11:00:00,2022-12-16 11:30:00,30
C003,TRK315,2022-12-16 08:00:00,2022-12-16 07:50:00,-10
C001,TRK205,2022-12-17 07:00:00,2022-12-17 08:11:00,71
C002,TRK999,2022-12-17 06:00:00,2022-12-17 05:46:00,-14
C003,TRK155,2022-12-17 09:00:00,2022-12-17 10:50:00,110
C001,TRK636,2022-12-18 06:00:00,2022-12-18 07:11:00,71
C002,TRK206,2022-12-18 12:00:00,2022-12-18 11:51:00,-9
C003,TRK186,2022-12-18 08:00:00,2022-12-18 08:09:00,9
C001,TRK416,2022-12-19 11:00:00,2022-12-19 12:09:00,69
C002,TRK855,2022-12-19 07:00:00,2022-12-19 07:33:00,33
C003,TRK741,2022-12-19 08:00:00,2022-12-19 09:23:00,83
C001,TRK639,2022-12-20 07:00:00,2022-12-20 07:03:00,3
C002,TRK129,2022-12-20 12:00:00,2022-12-20 12:13:00,13
C003,TRK981,2022-12-20 06:00:00,2022-12-20 07:01:00,61
C001,TRK578,2022-12-21 08:00:00,2022-12-21 09:31:00,91
C002,TRK378,2022-12-21 12:00:00,2022-12-21 13:48:00,108
C003,TRK238,2022-12-21 10:00:00,2022-12-21 11:23:00,83
C001,TRK281,2022-12-22 11:00:00,2022-12-22 12:48:00,108
C002,TRK746,2022-12-22 10:00:00,2022-12-22 11:26:00,86
C003,TRK545,2022-12-22 11:00:00,2022-12-22 12:54:00,114
C001,TRK417,2022-12-23 10:00:00,2022-12-23 11:46:00,106
C002,TRK652,2022-12-23 08:00:00,2022-12-23 09:33:00,93
C003,TRK552,2022-12-23 07:00:00,2022-12-23 06:52:00,-8
C001,TRK522,2022-12-24 08:00:00,2022-12-24 09:03:00,63
C002,TRK410,2022-12-24 08:00:00,2022-12-24 08:09:00,9
C003,TRK635,2022-12-24 06:00:00,2022-12-24 05:30:00,-30
C001,TRK452,2022-12-25 12:00:00,2022-12-25 12:04:00,4
C002,TRK647,2022-12-25 08:00:00,2022-12-25 09:30:00,90
C003,TRK873,2022-12-25 06:00:00,2022-12-25 07:35:00,95
C001,TRK109,2022-12-26 09:00:00,2022-12-26 09:46:00,46
C002,TRK917,2022-12-26 12:00:00,2022-12-26 13:20:00,80
C003,TRK915,2022-12-26 08:00:00,2022-12-26 08:29:00,29
C001,TRK482,2022-12-27 06:00:00,2022-12-27 07:50:00,110
C002,TRK674,2022-12-27 07:00:00,2022-12-27 08:15:00,75
C003,TRK355,2022-12-27 09:00:00,2022-12-27 10:11:00,71
C001,TRK948,2022-12-28 07:00:00,2022-12-28 08:09:00,69
C002,TRK369,2022-12-28 09:00:00,2022-12-28 09:26:00,26
C003,TRK740,2022-12-28 06:00:00,2022-12-28 07:18:00,78
C001,TRK882,2022-12-29 07:00:00,2022-12-29 08:42:00,102
C002,TRK391,2022-12-29 12:00:00,2022-12-29 12:39:00,39
C003,TRK928,2022-12-29 11:00:00,2022-12-29 12:46:00,106
C001,TRK292,2022-12-30 08:00:00,2022-12-30 09:15:00,75
C002,TRK286,2022-12-30 12:00:00,2022-12-30 11:47:00,-13
C003,TRK213,2022-12-30 07:00:00,2022-12-30 07:44:00,44
C001,TRK732,2022-12-31 11:00:00,2022-12-31 12:26:00,86
C002,TRK817,2022-12-31 09:00:00,2022-12-31 09:39:00,39
C003,TRK292,2022-12-31 10:00:00,2022-12-31 11:35:00,95
C001,TRK255,2023-01-01 08:00:00,2023-01-01 07:34:00,-26
C002,TRK122,2023-01-01 06:00:00,2023-01-01 07:46:00,106
C003,TRK388,2023-01-01 07:00:00,2023-01-01 06:56:00,-4
C001,TRK832,2023-01-02 08:00:00,2023-01-02 08:02:00,2
C002,TRK338,2023-01-02 09:00:00,2023-01-02 08:32:00,-28
C003,TRK115,2023-01-02 06:00:00,2023-01-02 06:08:00,8
C001,TRK450,2023-01-03 09:00:00,2023-01-03 09:25:00,25
C002,TRK904,2023-01-03 09:00:00,2023-01-03 09:49:00,49
C003,TRK480,2023-01-03 12:00:00,2023-01-03 13:37:00,97
C001,TRK438,2023-01-04 09:00:00,2023-01-04 08:38:00,-22
C002,TRK157,2023-01-04 06:00:00,2023-01-04 06:07:00,7
C003,TRK173,2023-01-04 08:00:00,2023-01-04 09:10:00,70
C001,TRK285,2023-01-05 10:00:00,2023-01-05 11:30:00,90
C002,TRK936,2023-01-05 07:00:00,2023-01-05 07:34:00,34
C003,TRK224,2023-01-05 09:00:00,2023-01-05 08:33:00,-27
C001,TRK494,2023-01-06 12:00:00,2023-01-06 12:33:00,33
C002,TRK353,2023-01-06 12:00:00,2023-01-06 13:23:00,83
C003,TRK303,2023-01-06 11:00:00,2023-01-06 10:38:00,-22
C001,TRK633,2023-01-07 09:00:00,2023-01-07 08:54:00,-6
C002,TRK584,2023-01-07 11:00:00,2023-01-07 11:23:00,23
C003,TRK430,2023-01-07 09:00:00,2023-01-07 09:49:00,49
C001,TRK862,2023-01-08 07:00:00,2023-01-08 06:40:00,-20
C002,TRK225,2023-01-08 10:00:00,2023-01-08 11:43:00,103
C003,TRK753,2023-01-08 08:00:00,2023-01-08 09:33:00,93
C001,TRK469,2023-01-09 08:00:00,2023-01-09 08:20:00,20
C002,TRK215,2023-01-09 06:00:00,2023-01-09 06:25:00,25
C003,TRK432,2023-01-09 07:00:00,2023-01-09 08:21:00,81
C001,TRK913,2023-01-10 06:00:00,2023-01-10 06:12:00,12
C002,TRK222,2023-01-10 08:00:00,2023-01-10 09:59:00,119
C003,TRK109,2023-01-10 09:00:00,2023-01-10 09:32:00,32
C001,TRK902,2023-01-11 06:00:00,2023-01-11 07:58:00,118
C002,TRK804,2023-01-11 11:00:00,2023-01-11 12:31:00,91
C003,TRK480,2023-01-11 10:00:00,2023-01-11 10:09:00,9
C001,TRK354,2023-01-12 12:00:00,2023-01-12 11:52:00,-8
C002,TRK193,2023-01-12 07:00:00,2023-01-12 08:37:00,97
C003,TRK877,2023-01-12 11:00:00,2023-01-12 11:56:00,56
C001,TRK161,2023-01-13 11:00:00,2023-01-13 10:45:00,-15
C002,TRK818,2023-01-13 08:00:00,2023-01-13 08:09:00,9
C003,TRK228,2023-01-13 10:00:00,2023-01-13 09:57:00,-3
C001,TRK424,2023-01-14 09:00:00,2023-01-14 09:29:00,29
C002,TRK924,2023-01-14 10:00:00,2023-01-14 10:58:00,58
C003,TRK121,2023-01-14 09:00:00,2023-01-14 09:19:00,19
C001,TRK466,2023-01-15 11:00:00,2023-01-15 12:06:00,66
C002,TRK356,2023-01-15 11:00:00,2023-01-15 11:04:00,4
C003,TRK823,2023-01-15 06:00:00,2023-01-15 07:34:00,94
C001,TRK401,2023-01-16 09:00:00,2023-01-16 10:53:00,113
C002,TRK294,2023-01-16 10:00:00,2023-01-16 11:35:00,95
C003,TRK656,2023-01-16 10:00:00,2023-01-16 10:17:00,17
C001,TRK849,2023-01-17 08:00:00,2023-01-17 08:52:00,52
C002,TRK988,2023-01-17 09:00:00,2023-01-17 09:40:00,40
C003,TRK264,2023-01-17 12:00:00,2023-01-17 13:51:00,111
C001,TRK258,2023-01-18 06:00:00,2023-01-18 07:45:00,105
C002,TRK939,2023-01-18 09:00:00,2023-01-18 09:45:00,45
C003,TRK475,2023-01-18 08:00:00,2023-01-18 09:48:00,108
C001,TRK894,2023-01-19 09:00:00,2023-01-19 08:30:00,-30
C002,TRK488,2023-01-19 11:00:00,2023-01-19 12:39:00,99
C003,TRK119,2023-01-19 11:00:00,2023-01-19 11:17:00,17
C001,TRK894,2023-01-20 10:00:00,2023-01-20 11:03:00,63
C002,TRK428,2023-01-20 10:00:00,2023-01-20 10:31:00,31
C003,TRK774,2023-01-20 11:00:00,2023-01-20 10:46:00,-14
C001,TRK294,2023-01-21 10:00:00,2023-01-21 11:09:00,69
C002,TRK884,2023-01-21 10:00:00,2023-01-21 11:37:00,97
C003,TRK727,2023-01-21 10:00:00,2023-01-21 10:09:00,9
C001,TRK519,2023-01-22 08:00:00,2023-01-22 08:52:00,52
C002,TRK213,2023-01-22 11:00:00,2023-01-22 11:52:00,52
C003,TRK774,2023-01-22 06:00:00,2023-01-22 07:43:00,103
C001,TRK955,2023-01-23 06:00:00,2023-01-23 05:41:00,-19
C002,TRK994,2023-01-23 07:00:00,2023-01-23 07:15:00,15
C003,TRK209,2023-01-23 06:00:00,2023-01-23 06:21:00,21
C001,TRK201,2023-01-24 09:00:00,2023-01-24 09:19:00,19
C002,TRK757,2023-01-24 06:00:00,2023-01-24 07:56:00,116
C003,TRK773,2023-01-24 12:00:00,2023-01-24 13:09:00,69
C001,TRK738,2023-01-25 09:00:00,2023-01-25 10:44:00,104
C002,TRK150,2023-01-25 11:00:00,2023-01-25 11:35:00,35
C003,TRK720,2023-01-25 08:00:00,2023-01-25 08:26:00,26
C001,TRK113,2023-01-26 11:00:00,2023-01-26 10:48:00,-12
C002,TRK952,2023-01-26 07:00:00,2023-01-26 08:35:00,95
C003,TRK920,2023-01-26 06:00:00,2023-01-26 07:29:00,89
C001,TRK469,2023-01-27 11:00:00,2023-01-27 10:45:00,-15
C002,TRK941,2023-01-27 10:00:00,2023-01-27 11:16:00,76
C003,TRK943,2023-01-27 08:00:00,2023-01-27 07:44:00,-16
C001,TRK641,2023-01-28 10:00:00,2023-01-28 10:38:00,38
C002,TRK954,2023-01-28 06:00:00,2023-01-28 05:48:00,-12
C003,TRK321,2023-01-28 08:00:00,2023-01-28 07:49:00,-11
C001,TRK203,2023-01-29 10:00:00,2023-01-29 09:54:00,-6
C002,TRK644,2023-01-29 11:00:00,2023-01-29 11:29:00,29
C003,TRK297,2023-01-29 09:00:00,2023-01-29 09:18:00,18
C001,TRK683,2023-01-30 10:00:00,2023-01-30 10:33:00,33
C002,TRK671,2023-01-30 11:00:00,2023-01-30 11:15:00,15
C003,TRK525,2023-01-30 11:00:00,2023-01-30 12:52:00,112
C001,TRK884,2023-01-31 11:00:00,2023-01-31 10:57:00,-3
C002,TRK466,2023-01-31 11:00:00,2023-01-31 12:57:00,117
C003,TRK819,2023-01-31 11:00:00,2023-01-31 12:27:00,87
C001,TRK206,2023-02-01 11:00:00,2023-02-01 12:19:00,79
C002,TRK663,2023-02-01 07:00:00,2023-02-01 07:16:00,16
C003,TRK445,2023-02-01 09:00:00,2023-02-01 10:39:00,99
C001,TRK646,2023-02-02 11:00:00,2023-02-02 11:10:00,10
C002,TRK460,2023-02-02 10:00:00,2023-02-02 11:23:00,83
C003,TRK432,2023-02-02 08:00:00,2023-02-02 09:50:00,110
C001,TRK522,2023-02-03 12:00:00,2023-02-03 13:05:00,65
C002,TRK945,2023-02-03 12:00:00,2023-02-03 13:20:00,80
C003,TRK723,2023-02-03 11:00:00,2023-02-03 11:52:00,52
C001,TRK658,2023-02-04 07:00:00,2023-02-04 08:54:00,114
C002,TRK884,2023-02-04 07:00:00,2023-02-04 08:06:00,66
C003,TRK468,2023-02-04 10:00:00,2023-02-04 10:35:00,35
C001,TRK506,2023-02-05 09:00:00,2023-02-05 10:24:00,84
C002,TRK391,2023-02-05 06:00:00,2023-02-05 05:38:00,-22
C003,TRK630,2023-02-05 10:00:00,2023-02-05 09:34:00,-26
C001,TRK106,2023-02-06 07:00:00,2023-02-06 07:47:00,47
C002,TRK319,2023-02-06 08:00:00,2023-02-06 08:26:00,26
C003,TRK122,2023-02-06 12:00:00,2023-02-06 12:50:00,50
C001,TRK666,2023-02-07 12:00:00,2023-02-07 12:40:00,40
C002,TRK684,2023-02-07 10:00:00,2023-02-07 11:52:00,112
C003,TRK196,2023-02-07 10:00:00,2023-02-07 10:09:00,9
C001,TRK464,2023-02-08 06:00:00,2023-02-08 07:27:00,87
C002,TRK371,2023-02-08 07:00:00,2023-02-08 07:05:00,5
C003,TRK355,2023-02-08 08:00:00,2023-02-08 09:59:00,119
C001,TRK930,2023-02-09 07:00:00,2023-02-09 07:35:00,35
C002,TRK684,2023-02-09 08:00:00,2023-02-09 07:53:00,-7
C003,TRK322,2023-02-09 09:00:00,2023-02-09 10:55:00,115
C001,TRK840,2023-02-10 11:00:00,2023-02-10 10:49:00,-11
C002,TRK277,2023-02-10 08:00:00,2023-02-10 09:33:00,93
C003,TRK939,2023-02-10 09:00:00,2023-02-10 10:57:00,117
C001,TRK138,2023-02-11 06:00:00,2023-02-11 06:46:00,46
C002,TRK490,2023-02-11 11:00:00,2023-02-11 12:57:00,117
C003,TRK889,2023-02-11 06:00:00,2023-02-11 05:44:00,-16
C001,TRK936,2023-02-12 08:00:00,2023-02-12 08:59:00,59
C002,TRK988,2023-02-12 09:00:00,2023-02-12 10:16:00,76
C003,TRK865,2023-02-12 06:00:00,2023-02-12 06:28:00,28
C001,TRK749,2023-02-13 11:00:00,2023-02-13 10:32:00,-28
C002,TRK155,2023-02-13 12:00:00,2023-02-13 13:07:00,67
C003,TRK142,2023-02-13 08:00:00,2023-02-13 09:44:00,104
C001,TRK678,2023-02-14 08:00:00,2023-02-14 09:48:00,108
C002,TRK614,2023-02-14 07:00:00,2023-02-14 07:53:00,53
C003,TRK256,2023-02-14 11:00:00,2023-02-14 11:26:00,26
C001,TRK556,2023-02-15 06:00:00,2023-02-15 07:10:00,70
C002,TRK616,2023-02-15 12:00:00,2023-02-15 13:57:00,117
C003,TRK542,2023-02-15 06:00:00,2023-02-15 06:26:00,26
C001,TRK251,2023-02-16 08:00:00,2023-02-16 09:10:00,70
C002,TRK184,2023-02-16 07:00:00,2023-02-16 07:56:00,56
C003,TRK863,2023-02-16 09:00:00,2023-02-16 10:56:00,116
C001,TRK508,2023-02-17 06:00:00,2023-02-17 07:50:00,110
C002,TRK508,2023-02-17 08:00:00,2023-02-17 07:51:00,-9
C003,TRK892,2023-02-17 10:00:00,2023-02-17 11:21:00,81
C001,TRK880,2023-02-18 11:00:00,2023-02-18 11:03:00,3
C002,TRK672,2023-02-18 07:00:00,2023-02-18 08:33:00,93
C003,TRK504,2023-02-18 07:00:00,2023-02-18 08:34:00,94
C001,TRK300,2023-02-19 11:00:00,2023-02-19 12:56:00,116
C002,TRK352,2023-02-19 10:00:00,2023-02-19 11:44:00,104
C003,TRK372,2023-02-19 07:00:00,2023-02-19 06:48:00,-12
C001,TRK431,2023-02-20 12:00:00,2023-02-20 13:20:00,80
C002,TRK191,2023-02-20 11:00:00,2023-02-20 12:57:00,117
C003,TRK533,2023-02-20 06:00:00,2023-02-20 07:15:00,75
C001,TRK295,2023-02-21 08:00:00,2023-02-21 08:59:00,59
C002,TRK708,2023-02-21 08:00:00,2023-02-21 08:58:00,58
C003,TRK888,2023-02-21 11:00:00,2023-02-21 10:36:00,-24
C001,TRK458,2023-02-22 08:00:00,2023-02-22 08:13:00,13
C002,TRK738,2023-02-22 10:00:00,2023-02-22 11:23:00,83
C003,TRK145,2023-02-22 07:00:00,2023-02-22 08:22:00,82
C001,TRK304,2023-02-23 12:00:00,2023-02-23 12:29:00,29
C002,TRK259,2023-02-23 11:00:00,2023-02-23 12:05:00,65
C003,TRK215,2023-02-23 12:00:00,2023-02-23 11:51:00,-9
C001,TRK348,2023-02-24 11:00:00,2023-02-24 10:43:00,-17
C002,TRK989,2023-02-24 10:00:00,2023-02-24 10:07:00,7
C003,TRK114,2023-02-24 12:00:00,2023-02-24 12:43:00,43
C001,TRK412,2023-02-25 08:00:00,2023-02-25 07:58:00,-2
C002,TRK123,2023-02-25 09:00:00,2023-02-25 10:30:00,90
C003,TRK857,2023-02-25 08:00:00,2023-02-25 08:23:00,23
C001,TRK308,2023-02-26 10:00:00,2023-02-26 10:24:00,24
C002,TRK868,2023-02-26 10:00:00,2023-02-26 11:43:00,103
C003,TRK594,2023-02-26 08:00:00,2023-02-26 09:50:00,110
C001,TRK811,2023-02-27 10:00:00,2023-02-27 10:06:00,6
C002,TRK485,2023-02-27 11:00:00,2023-02-27 10:34:00,-26
C003,TRK144,2023-02-27 10:00:00,2023-02-27 11:44:00,104
C001,TRK161,2023-02-28 08:00:00,2023-02-28 08:13:00,13
C002,TRK908,2023-02-28 08:00:00,2023-02-28 08:21:00,21
C003,TRK154,2023-02-28 11:00:00,2023-02-28 11:39:00,39
C001,TRK168,2023-03-01 09:00:00,2023-03-01 08:32:00,-28
C002,TRK778,2023-03-01 09:00:00,2023-03-01 09:39:00,39
C003,TRK985,2023-03-01 12:00:00,2023-03-01 13:02:00,62
C001,TRK399,2023-03-02 06:00:00,2023-03-02 05:34:00,-26
C002,TRK336,2023-03-02 12:00:00,2023-03-02 13:08:00,68
C003,TRK826,2023-03-02 09:00:00,2023-03-02 10:40:00,100
C001,TRK596,2023-03-03 06:00:00,2023-03-03 06:50:00,50
C002,TRK190,2023-03-03 12:00:00,2023-03-03 13:46:00,106
C003,TRK612,2023-03-03 07:00:00,2023-03-03 07:20:00,20
C001,TRK829,2023-03-04 09:00:00,2023-03-04 10:53:00,113
C002,TRK353,2023-03-04 06:00:00,2023-03-04 05:40:00,-20
C003,TRK441,2023-03-04 10:00:00,2023-03-04 10:48:00,48
C001,TRK862,2023-03-05 09:00:00,2023-03-05 10:10:00,70
C002,TRK455,2023-03-05 07:00:00,2023-03-05 06:34:00,-26
C003,TRK463,2023-03-05 11:00:00,2023-03-05 12:00:00,60
C001,TRK341,2023-03-06 11:00:00,2023-03-06 11:47:00,47
C002,TRK931,2023-03-06 10:00:00,2023-03-06 10:40:00,40
C003,TRK999,2023-03-06 06:00:00,2023-03-06 06:35:00,35
C001,TRK668,2023-03-07 09:00:00,2023-03-07 08:37:00,-23
C002,TRK255,2023-03-07 08:00:00,2023-03-07 08:27:00,27
C003,TRK772,2023-03-07 08:00:00,2023-03-07 09:10:00,70
C001,TRK847,2023-03-08 07:00:00,2023-03-08 06:52:00,-8
C002,TRK794,2023-03-08 09:00:00,2023-03-08 10:43:00,103
C003,TRK527,2023-03-08 10:00:00,2023-03-08 10:28:00,28
C001,TRK256,2023-03-09 07:00:00,2023-03-09 08:56:00,116
C002,TRK719,2023-03-09 09:00:00,2023-03-09 09:49:00,49
C003,TRK655,2023-03-09 08:00:00,2023-03-09 09:24:00,84
C001,TRK768,2023-03-10 07:00:00,2023-03-10 07:22:00,22
C002,TRK654,2023-03-10 07:00:00,2023-03-10 08:58:00,118
C003,TRK983,2023-03-10 11:00:00,2023-03-10 11:21:00,21
C001,TRK805,2023-03-11 07:00:00,2023-03-11 07:49:00,49
C002,TRK238,2023-03-11 11:00:00,2023-03-11 12:44:00,104
C003,TRK771,2023-03-11 09:00:00,2023-03-11 09:07:00,7
C001,TRK425,2023-03-12 10:00:00,2023-03-12 10:10:00,10
C002,TRK645,2023-03-12 06:00:00,2023-03-12 07:52:00,112
C003,TRK288,2023-03-12 11:00:00,2023-03-12 11:00:00,0
C001,TRK844,2023-03-13 08:00:00,2023-03-13 08:07:00,7
C002,TRK523,2023-03-13 06:00:00,2023-03-13 06:51:00,51
C003,TRK553,2023-03-13 09:00:00,2023-03-13 09:47:00,47
C001,TRK255,2023-03-14 11:00:00,2023-03-14 11:40:00,40
C002,TRK209,2023-03-14 12:00:00,2023-03-14 12:18:00,18
C003,TRK126,2023-03-14 07:00:00,2023-03-14 07:17:00,17
C001,TRK720,2023-03-15 12:00:00,2023-03-15 12:38:00,38
C002,TRK710,2023-03-15 10:00:00,2023-03-15 10:29:00,29
